1:   java -Xmx200m -jar /app/ts-route-plan-service-1.0.jar
0000000000400000      4K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000600000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000601000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
00007f28f5b6e000     12K r-x-- /lib/x86_64-linux-gnu/libdl-2.19.so
00007f28f5b71000   2044K ----- /lib/x86_64-linux-gnu/libdl-2.19.so
00007f28f5d70000      4K r---- /lib/x86_64-linux-gnu/libdl-2.19.so
00007f28f5d71000      4K rw--- /lib/x86_64-linux-gnu/libdl-2.19.so
00007f28f5d72000     56K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/jli/libjli.so
00007f28f5d80000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/jli/libjli.so
00007f28f5f7f000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/jli/libjli.so
00007f28f5f80000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/jli/libjli.so
00007f28f5f81000    104K r-x-- /lib/x86_64-linux-gnu/libz.so.1.2.8
00007f28f5f9b000   2044K ----- /lib/x86_64-linux-gnu/libz.so.1.2.8
00007f28f619a000      4K r---- /lib/x86_64-linux-gnu/libz.so.1.2.8
00007f28f619b000      4K rw--- /lib/x86_64-linux-gnu/libz.so.1.2.8
00007f28f619c000     96K r-x-- /lib/x86_64-linux-gnu/libpthread-2.19.so
00007f28f61b4000   2044K ----- /lib/x86_64-linux-gnu/libpthread-2.19.so
00007f28f63b3000      4K r---- /lib/x86_64-linux-gnu/libpthread-2.19.so
00007f28f63b4000      4K rw--- /lib/x86_64-linux-gnu/libpthread-2.19.so
00007f28f63b5000     16K rw---   [ anon ]
00007f28f63b9000    128K r-x-- /lib/x86_64-linux-gnu/ld-2.19.so
00007f28f63d9000      8K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunec.jar
00007f28f63db000     20K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunjce_provider.jar
00007f28f63e0000      4K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/jaccess.jar
00007f28f63e1000      4K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/zipfs.jar
00007f28f63e2000      8K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/dnsns.jar
00007f28f63e4000    152K r---- /usr/lib/locale/C.UTF-8/LC_CTYPE
00007f28f640a000      4K r---- /usr/lib/locale/C.UTF-8/LC_NUMERIC
00007f28f640b000      4K r---- /usr/lib/locale/C.UTF-8/LC_TIME
00007f28f640c000      4K r---- /usr/lib/locale/C.UTF-8/LC_MONETARY
00007f28f640d000      4K r---- /usr/lib/locale/C.UTF-8/LC_MESSAGES/SYS_LC_MESSAGES
00007f28f640e000      4K r---- /usr/lib/locale/C.UTF-8/LC_PAPER
00007f28f640f000      4K r---- /usr/lib/locale/C.UTF-8/LC_NAME
00007f28f6410000      4K r---- /usr/lib/locale/C.UTF-8/LC_ADDRESS
00007f28f6411000      4K r---- /usr/lib/locale/C.UTF-8/LC_TELEPHONE
00007f28f6412000     28K r--s- /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
00007f28f6419000    212K rw---   [ anon ]
00007f28f644e000     72K -----   [ anon ]
00007f28f6460000    196K rw---   [ anon ]
00007f28f6491000     68K -----   [ anon ]
00007f28f64a2000    140K rw---   [ anon ]
00007f28f64c5000     32K rw-s- /tmp/hsperfdata_root/1
00007f28f64cd000     12K -----   [ anon ]
00007f28f64d0000   1036K rw---   [ anon ]
00007f28f65d3000      4K r---- /usr/lib/locale/C.UTF-8/LC_MEASUREMENT
00007f28f65d4000      4K r---- /usr/lib/locale/C.UTF-8/LC_IDENTIFICATION
00007f28f65d5000      4K rw---   [ anon ]
00007f28f65d6000      4K r----   [ anon ]
00007f28f65d7000      8K rw---   [ anon ]
00007f28f65d9000      4K r---- /lib/x86_64-linux-gnu/ld-2.19.so
00007f28f65da000      4K rw--- /lib/x86_64-linux-gnu/ld-2.19.so
00007f28f65db000      4K rw---   [ anon ]
00007ffeabb0e000    132K rw---   [ stack ]
00007ffeabb58000     12K r----   [ anon ]
00007ffeabb5b000      8K r-x--   [ anon ]
ffffffffff600000      4K r-x--   [ anon ]
 total          8979532K
